candidate_file,candidate_period,candidate_snr,known_planet,known_period,known_radius_earth,status
TOI_302.01_TIC_229111835.csv,6.696183124514254,16.16119813689311,,,,⭐ POTENTIALLY NEW
TOI_743.01_TIC_434486077.csv,2.227105283409415,16.0981076965886,,,,⭐ POTENTIALLY NEW
TOI_801.01_TIC_177258735.csv,9.659972522974453,15.870937431652555,,,,⭐ POTENTIALLY NEW
TOI_493.01_TIC_19025965.csv,9.59839905812545,15.192575935352378,,,,⭐ POTENTIALLY NEW
TOI_345.01_TIC_308208458.csv,11.215283109642085,14.931638436125029,,,,⭐ POTENTIALLY NEW
TOI_761.01_TIC_165317334.csv,9.924876568211875,14.83623978666936,,,,⭐ POTENTIALLY NEW
TOI_761.02_TIC_165317334.csv,9.924876568211875,14.83623978666936,,,,⭐ POTENTIALLY NEW
TOI_240.01_TIC_101948569.csv,5.676102759958947,14.789294561456213,,,,⭐ POTENTIALLY NEW
TOI_687.01_TIC_74534430.csv,11.160252449612988,14.666979445547264,,,,⭐ POTENTIALLY NEW
TOI_325.01_TIC_66413476.csv,4.371362674822313,14.576267405785817,,,,⭐ POTENTIALLY NEW
TOI_557.01_TIC_55488511.csv,12.751628325648422,13.793973958556133,,,,⭐ POTENTIALLY NEW
TOI_323.01_TIC_251852984.csv,2.7727419702858214,13.785538362802733,,,,⭐ POTENTIALLY NEW
TOI_525.01_TIC_71512186.csv,7.41026098025941,13.539677933015412,,,,⭐ POTENTIALLY NEW
TOI_133.01_TIC_219338557.csv,8.206540524808725,13.325391698945442,,,,⭐ POTENTIALLY NEW
TOI_356.01_TIC_369336146.csv,5.7647350257445344,13.26852557069089,,,,⭐ POTENTIALLY NEW
TOI_346.01_TIC_118327533.csv,9.243931117102678,13.238703717939941,,,,⭐ POTENTIALLY NEW
TOI_366.01_TIC_251878904.csv,0.8509335482013298,13.126292957254945,,,,⭐ POTENTIALLY NEW
TOI_686.01_TIC_339857675.csv,7.63785257380158,12.833504261566597,,,,⭐ POTENTIALLY NEW
TOI_213.01_TIC_234345288.csv,9.971362974588772,12.829817156559422,,,,⭐ POTENTIALLY NEW
TOI_213.02_TIC_234345288.csv,9.971362974588772,12.829817156559422,,,,⭐ POTENTIALLY NEW
TOI_435.01_TIC_44647437.csv,10.93474590611863,12.691762570843764,,,,⭐ POTENTIALLY NEW
TOI_327.01_TIC_206669860.csv,10.04767711241225,12.67727794364172,,,,⭐ POTENTIALLY NEW
TOI_233.01_TIC_415969908.csv,7.196527350363266,11.852339947800557,,,,⭐ POTENTIALLY NEW
TOI_233.02_TIC_415969908.csv,7.196527350363266,11.852339947800557,,,,⭐ POTENTIALLY NEW
TOI_386.01_TIC_238059180.csv,5.117793610126412,11.812104885406303,,,,⭐ POTENTIALLY NEW
TOI_533.01_TIC_309791156.csv,9.791528733698309,11.517625817804431,,,,⭐ POTENTIALLY NEW
TOI_280.01_TIC_42054565.csv,8.933259602978303,11.22014324473961,,,,⭐ POTENTIALLY NEW
TOI_301.01_TIC_144301052.csv,3.7439137398443996,11.12974580912298,,,,⭐ POTENTIALLY NEW
TOI_214.01_TIC_167415965.csv,12.798757560920825,11.024042664135019,,,,⭐ POTENTIALLY NEW
TOI_214.02_TIC_167415965.csv,12.798757560920825,11.024042664135019,,,,⭐ POTENTIALLY NEW
TOI_362.01_TIC_305048116.csv,7.113819762851482,10.922033737975477,,,,⭐ POTENTIALLY NEW
TOI_647.01_TIC_92992033.csv,11.418457842917276,10.832882684126147,,,,⭐ POTENTIALLY NEW
TOI_296.01_TIC_382463648.csv,11.290005182589171,10.702228214662595,,,,⭐ POTENTIALLY NEW
TOI_518.01_TIC_264979636.csv,6.1848237823157355,10.694219331444256,,,,⭐ POTENTIALLY NEW
TOI_202.01_TIC_355509914.csv,1.7385290430635802,10.64633109334629,,,,⭐ POTENTIALLY NEW
TOI_785.01_TIC_374829238.csv,11.964693166346388,10.545286296817386,,,,⭐ POTENTIALLY NEW
TOI_714.01_TIC_219195044.csv,7.999295899432257,10.437164655956916,,,,⭐ POTENTIALLY NEW
TOI_714.02_TIC_219195044.csv,7.999295899432257,10.437164655956916,,,,⭐ POTENTIALLY NEW
TOI_462.01_TIC_420049884.csv,11.22356108026191,10.272412890655605,,,,⭐ POTENTIALLY NEW
TOI_475.01_TIC_100608026.csv,9.755473104144397,10.264596201389871,,,,⭐ POTENTIALLY NEW
TOI_799.01_TIC_255685030.csv,10.184513353337586,10.213119425287607,,,,⭐ POTENTIALLY NEW
TOI_705.01_TIC_391904697.csv,7.960045304613532,9.848208157464423,,,,⭐ POTENTIALLY NEW
TOI_215.01_TIC_231912935.csv,9.774686219745172,9.787128254129609,,,,⭐ POTENTIALLY NEW
TOI_249.01_TIC_179985715.csv,12.163481829309092,9.407868689912101,,,,⭐ POTENTIALLY NEW
TOI_711.01_TIC_38510224.csv,8.044673409648537,9.231366432126242,,,,⭐ POTENTIALLY NEW
TOI_711.02_TIC_38510224.csv,8.044673409648537,9.231366432126242,,,,⭐ POTENTIALLY NEW
TOI_253.01_TIC_322063810.csv,3.5137314429934663,9.058986673809592,,,,⭐ POTENTIALLY NEW
TOI_205.01_TIC_281575427.csv,11.229083121479077,8.772529632174038,,,,⭐ POTENTIALLY NEW
TOI_204.01_TIC_281781375.csv,13.935561111374252,8.528557631172866,,,,⭐ POTENTIALLY NEW
TOI_494.01_TIC_19519368.csv,1.7029810529473357,8.501626733968614,,,,⭐ POTENTIALLY NEW
TOI_281.01_TIC_38696105.csv,5.542294137032756,8.258952593559785,,,,⭐ POTENTIALLY NEW
TOI_542.01_TIC_49771092.csv,1.630036903201908,8.216215984250322,,,,⭐ POTENTIALLY NEW
TOI_364.01_TIC_47425697.csv,0.9884247654232579,8.148583858802253,,,,⭐ POTENTIALLY NEW
TOI_347.01_TIC_224271611.csv,4.039526579975045,8.030863941268882,,,,⭐ POTENTIALLY NEW
TOI_208.01_TIC_314865962.csv,10.89180149735847,7.960726812555182,,,,⭐ POTENTIALLY NEW
TOI_795.01_TIC_278895705.csv,13.822916773418465,7.816661784465772,,,,⭐ POTENTIALLY NEW
TOI_289.01_TIC_201292545.csv,8.074406028583985,7.769502725920127,,,,⭐ POTENTIALLY NEW
TOI_713.01_TIC_167600516.csv,8.154231355881544,7.720009627523035,,,,⭐ POTENTIALLY NEW
TOI_713.02_TIC_167600516.csv,8.154231355881544,7.720009627523035,,,,⭐ POTENTIALLY NEW
TOI_520.01_TIC_148479278.csv,2.611244528303705,7.662584699690335,,,,⭐ POTENTIALLY NEW
TOI_707.01_TIC_167342439.csv,12.928468109348776,7.517630890609534,,,,⭐ POTENTIALLY NEW
TOI_707.02_TIC_167342439.csv,12.928468109348776,7.517630890609534,,,,⭐ POTENTIALLY NEW
TOI_699.01_TIC_149302744.csv,10.902521762016628,7.412307334300753,,,,⭐ POTENTIALLY NEW
TOI_699.02_TIC_149302744.csv,10.902521762016628,7.412307334300753,,,,⭐ POTENTIALLY NEW
TOI_699.03_TIC_149302744.csv,10.902521762016628,7.412307334300753,,,,⭐ POTENTIALLY NEW
TOI_722.01_TIC_38509907.csv,13.31898758293074,7.369235638344706,,,,⭐ POTENTIALLY NEW
TOI_695.01_TIC_55559618.csv,6.594851680243324,7.2511357379358765,,,,⭐ POTENTIALLY NEW
TOI_702.01_TIC_237914496.csv,13.744945982664884,7.157756090616481,,,,⭐ POTENTIALLY NEW
TOI_210.01_TIC_141608198.csv,8.988355333402263,7.084333086294618,,,,⭐ POTENTIALLY NEW
TOI_789.01_TIC_300710077.csv,9.910241723144042,6.929832252948162,,,,⭐ POTENTIALLY NEW
